111,5,01/04/2016 05:20:00
119,24,01/04/2016 05:20:00
128,18,01/04/2016 05:20:00
212,41,01/04/2016 05:20:00
335,9,01/04/2016 05:20:00
331,20,01/04/2016 05:20:00
223,116,01/04/2016 05:20:00
122,56,01/04/2016 05:20:00
416,19,01/04/2016 05:20:00
526,14,01/04/2016 05:20:00
418,30,01/04/2016 05:20:00
906,30,01/04/2016 05:20:00
427,10,01/04/2016 05:20:00
126,40,01/04/2016 05:20:00
117,138,01/04/2016 05:20:00
912,3,01/04/2016 05:30:00
941,64,01/04/2016 05:30:00
419,10,01/04/2016 05:30:00
118,200,01/04/2016 05:30:00
532,127,01/04/2016 05:30:00
116,121,01/04/2016 05:30:00
426,8,01/04/2016 05:30:00
332,8,01/04/2016 05:30:00
901,11,01/04/2016 05:30:00
222,9,01/04/2016 05:30:00
130,43,01/04/2016 05:30:00
518,34,01/04/2016 05:30:00
134,143,01/04/2016 05:30:00
127,27,01/04/2016 05:30:00
138,18,01/04/2016 05:30:00
327,15,01/04/2016 05:30:00
523,77,01/04/2016 05:30:00
219,56,01/04/2016 05:30:00
945,16,01/04/2016 05:30:00
439,24,01/04/2016 05:30:00
527,22,01/04/2016 05:30:00
336,28,01/04/2016 05:30:00
525,31,01/04/2016 05:30:00
318,17,01/04/2016 05:30:00
521,85,01/04/2016 05:30:00
226,73,01/04/2016 05:30:00
903,10,01/04/2016 05:30:00
440,13,01/04/2016 05:30:00
121,29,01/04/2016 05:30:00
136,63,01/04/2016 05:30:00
433,87,01/04/2016 05:30:00
909,9,01/04/2016 05:30:00
220,79,01/04/2016 05:30:00
529,86,01/04/2016 05:30:00
934,68,01/04/2016 05:30:00
330,29,01/04/2016 05:30:00
215,21,01/04/2016 05:30:00
132,34,01/04/2016 05:30:00
334,20,01/04/2016 05:30:00
422,34,01/04/2016 05:30:00
415,77,01/04/2016 05:30:00
530,82,01/04/2016 05:30:00
224,71,01/04/2016 05:30:00
910,14,01/04/2016 05:30:00
329,52,01/04/2016 05:30:00
916,71,01/04/2016 05:30:00
428,36,01/04/2016 05:30:00
112,88,01/04/2016 05:30:00
936,13,01/04/2016 05:30:00
325,50,01/04/2016 05:30:00
510,43,01/04/2016 05:30:00
211,52,01/04/2016 05:30:00
514,198,01/04/2016 05:30:00
516,71,01/04/2016 05:30:00
314,24,01/04/2016 05:30:00
321,59,01/04/2016 05:30:00
932,18,01/04/2016 05:30:00
914,15,01/04/2016 05:30:00
123,22,01/04/2016 05:30:00
943,13,01/04/2016 05:30:00
213,15,01/04/2016 05:30:00
437,1,01/04/2016 05:30:00
512,32,01/04/2016 05:30:00
338,56,01/04/2016 05:30:00
420,8,01/04/2016 05:30:00
534,22,01/04/2016 05:30:00
